0.010001 1 -0
0.110001 1 -0
0.210001 1 0.00418502
0.210001 2 -0
0.310001 1 0.00418502
0.310001 2 0.00418502
0.410001 1 0.154869
0.410001 2 0.00418502
0.510001 1 0.154869
0.510001 2 0.00662712
0.610001 1 0.219375
0.610001 2 0.00662712
0.710001 1 0.251881
0.710001 2 0.00868619
0.810001 1 0.285706
0.810001 2 0.0095626
0.910001 1 0.311805
0.910001 2 0.0106063
1.01 1 0.325579
1.01 2 0.0114983
1.11 1 0.348147
1.11 2 0.0120091
1.21 1 0.35484
1.21 2 0.012667
1.31 1 0.372539
1.31 2 0.0127508
1.41 1 0.377575
1.41 2 0.0134492
1.51 1 0.394064
1.51 2 0.0139199
1.61 1 0.390998
1.61 2 0.0144736
1.71 1 0.406739
1.71 2 0.0143674
1.81 1 0.401454
1.81 2 0.014837
1.91 1 0.416622
1.91 2 0.014607
2.01 1 0.411215
2.01 2 0.01512
2.11 1 0.424545
2.11 2 0.0148946
2.21 1 0.417927
2.21 2 0.0153467
2.31 1 0.43344
2.31 2 0.0151284
2.41 1 0.425969
2.41 2 0.015767
2.51 1 0.438814
2.51 2 0.0155279
2.61 1 0.430528
2.61 2 0.0159587
2.71 1 0.443224
2.71 2 0.0156759
2.81 1 0.435367
2.81 2 0.016069
2.91 1 0.447007
2.91 2 0.0157398
3.01 1 0.43869
3.01 2 0.0161636
3.11 1 0.450289
3.11 2 0.0158537
3.21 1 0.441602
3.21 2 0.0162456
3.31 1 0.454189
3.31 2 0.0159529
3.41 1 0.446635
3.41 2 0.0165212
3.51 1 0.456672
3.51 2 0.0161881
3.61 1 0.448782
3.61 2 0.0165259
3.71 1 0.458224
3.71 2 0.0162572
3.81 1 0.450705
3.81 2 0.0165744
3.91 1 0.459618
3.91 2 0.0163189
4.01 1 0.461469
4.01 2 0.0166178
4.11 1 0.460877
4.11 2 0.0166593
4.21 1 0.463213
4.21 2 0.0166173
4.31 1 0.463937
4.31 2 0.0166961
4.41 1 0.466143
4.41 2 0.0168111
4.51 1 0.464893
4.51 2 0.0168849
4.61 1 0.467518
4.61 2 0.0168379
4.71 1 0.465768
4.71 2 0.0169081
4.81 1 0.468774
4.81 2 0.0168284
4.91 1 0.466572
4.91 2 0.0169294
5.01 1 0.469925
5.01 2 0.0168523
5.11 1 0.467777
5.11 2 0.0169489
5.21 1 0.470985
5.21 2 0.0168431
5.31 1 0.469548
5.31 2 0.0169668
5.41 1 0.473055
5.41 2 0.0169915
5.51 1 0.470128
5.51 2 0.0171089
5.61 1 0.473921
5.61 2 0.0170067
5.71 1 0.471078
5.71 2 0.0171196
5.81 1 0.474725
5.81 2 0.0169933
5.91 1 0.471567
5.91 2 0.0171295
6.01 1 0.475474
6.01 2 0.0170074
6.11 1 0.472024
6.11 2 0.0171387
6.21 1 0.476173
6.21 2 0.0170205
6.31 1 0.47338
6.31 2 0.0171474
6.41 1 0.477744
6.41 2 0.0171147
6.51 1 0.47411
6.51 2 0.0172608
6.61 1 0.478328
6.61 2 0.0171237
6.71 1 0.474451
6.71 2 0.0172651
6.81 1 0.478878
6.81 2 0.0171321
6.91 1 0.474772
6.91 2 0.0172691
7.01 1 0.479395
7.01 2 0.0171175
7.11 1 0.475075
