0.0 0
0.214162 4294967295
0.418991 4294967295
0.433098 4294967295
0.447215 4294967295
0.461333 4294967295
0.475451 4294967295
1.07581 4294967295
1.08287 4294967295
1.08993 4294967295
1.09698 4294967295
1.10404 4294967295
1.1111 4294967295
1.11816 4294967295
1.12522 4294967295
1.13228 4294967295
1.13934 4294967295
1.1464 4294967295
1.15346 4294967295
1.23827 4294967295
1.24533 4294967295
1.25946 4294967295
1.26652 4294967295
1.26652 4294967295
1.27358 4294967295
1.27358 4294967295
1.28063 4294967295
1.28063 4294967295
1.28063 4294967295
7.20624 4294967295
7.20624 4294967295
7.2133 4294967295
7.22036 4294967295
7.22742 4294967295
7.23448 4294967295
7.24153 4294967295
7.24859 4294967295
7.25565 4294967295
7.26271 4294967295
7.26977 4294967295
7.29095 4294967295
7.29801 4294967295
7.31918 4294967295
7.32624 4294967295
7.3333 4294967295
7.34036 4294967295
7.34743 4294967295
7.34743 4294967295
7.35449 4294967295
7.35449 4294967295
7.38573 4294967295
7.41106 4294967295
7.41106 4294967295
7.75708 4294967295
7.76413 4294967295
7.79538 4294967295
7.84894 4294967295
7.856 4294967295
7.86306 4294967295
7.87012 4294967295
7.87718 4294967295
7.89129 4294967295
7.89835 4294967295
7.90541 4294967295
7.91247 4294967295
7.91953 4294967295
7.92659 4294967295
7.94072 4294967295
7.94778 4294967295
7.95483 4294967295
7.95483 4294967295
7.96188 4294967295
7.96188 4294967295
7.96188 4294967295
8.22319 4294967295
8.22319 4294967295
8.23025 4294967295
8.23731 4294967295
8.24437 4294967295
8.25143 4294967295
8.25849 4294967295
8.26555 4294967295
8.2726 4294967295
8.27966 4294967295
8.30094 4294967295
8.308 4294967295
8.37154 4294967295
8.38567 4294967295
8.39273 4294967295
8.39979 4294967295
8.40684 4294967295
8.40684 4294967295
8.41391 4294967295
8.41391 4294967295
8.41391 4294967295
8.42802 4294967295
8.42802 4294967295
8.43508 4294967295
8.61873 4294967295
8.61873 4294967295
8.63284 4294967295
9.76283 4294967295
9.76989 4294967295
9.77695 4294967295
9.78401 4294967295
9.79107 4294967295
9.79813 4294967295
9.80519 4294967295
9.8193 4294967295
9.88294 4294967295
9.89 4294967295
9.91118 4294967295
9.91824 4294967295
9.9253 4294967295
9.93236 4294967295
9.94648 4294967295
9.95354 4294967295
9.9606 4294967295
9.9606 4294967295
9.96191 4294967295
9.96765 4294967295
9.96765 4294967295
10.428 4294967295
10.7953 4294967295
12.7375 4294967295
12.7375 4294967295
12.7446 4294967295
12.7516 4294967295
12.7587 4294967295
12.7657 4294967295
12.7728 4294967295
12.7799 4294967295
12.7869 4294967295
12.794 4294967295
12.801 4294967295
12.801 4294967295
12.8081 4294967295
12.8081 4294967295
12.8081 4294967295
12.8151 4294967295
12.8151 4294967295
12.8151 4294967295
12.8222 4294967295
12.8222 4294967295
12.8222 4294967295
12.8293 4294967295
12.8293 4294967295
12.8293 4294967295
12.907 4294967295
12.907 4294967295
12.907 4294967295
12.9141 4294967295
12.9141 4294967295
12.9141 4294967295
12.9151 4294967295
12.9212 4294967295
13.1552 4294967295
