0.0 0
0.114201 0.104
0.219224 0.104125
0.226411 0.104734
0.233608 0.105268
0.240805 0.105609
0.248002 0.106033
0.324236 0.115029
0.331434 0.114275
0.338631 0.113491
0.345828 0.112804
0.353025 0.112329
0.360223 0.111913
0.36742 0.111549
0.374617 0.111105
0.381814 0.110717
0.429249 0.115502
0.436446 0.11469
0.443643 0.113853
0.45084 0.113122
0.458038 0.112606
0.465235 0.112156
0.472432 0.111761
0.479629 0.111291
0.486827 0.11088
0.534261 0.115645
0.545071 0.115314
0.758708 0.125775
0.765905 0.123553
0.773102 0.121734
0.780299 0.120142
0.787497 0.118749
0.794694 0.117406
0.801891 0.11623
0.809088 0.115326
0.816286 0.114535
0.86372 0.118844
0.870917 0.117488
0.878114 0.116427
0.885312 0.115499
0.892509 0.114686
0.899706 0.113851
0.906903 0.113119
0.914101 0.112604
0.921298 0.112154
0.968732 0.11676
0.975929 0.115665
0.983127 0.114832
0.990324 0.114103
0.997521 0.113465
1.00472 0.112782
1.01192 0.112184
1.01911 0.111786
1.02631 0.111438
1.07374 0.116133
1.08094 0.115116
1.08814 0.114352
1.09534 0.113683
1.10253 0.113097
1.10973 0.11246
1.11693 0.111903
1.12413 0.11154
1.13132 0.111222
1.17876 0.115945
1.18595 0.114952
1.19315 0.114208
1.20035 0.113557
1.20755 0.112987
1.21474 0.112364
1.22194 0.111818
1.22914 0.111466
1.23633 0.111158
1.28377 0.115888
1.29097 0.114902
1.29816 0.114164
1.30536 0.113519
1.31256 0.112954
1.31976 0.112335
1.32695 0.111793
1.33415 0.111444
1.34135 0.111138
1.38878 0.115871
1.39598 0.114887
1.40318 0.114151
1.41037 0.113507
1.41757 0.112944
1.43196 0.112326
1.43916 0.11191
1.44636 0.111546
1.49379 0.116228
1.50099 0.1152
1.50819 0.114425
1.51539 0.113747
1.52258 0.113153
1.53698 0.113384
1.54417 0.112836
1.55137 0.112357
1.55857 0.111937
1.59881 0.11557
1.606 0.114749
1.6132 0.11403
1.6204 0.113401
1.62759 0.112851
1.64199 0.11312
1.64919 0.112605
1.65638 0.112154
1.66358 0.11176
1.70382 0.115415
1.71102 0.114613
1.71821 0.113911
1.72541 0.113297
1.73261 0.11276
1.747 0.113165
1.7542 0.112645
1.7614 0.112189
1.76859 0.11179
