0.0 0
0.0341392 4760
0.0341392 4760
0.0588508 5284
0.0605009 6284
0.0621618 7284
0.0638227 8284
0.0654836 9284
0.165968 8568
0.165968 8092
0.166799 7616
0.16929 7140
0.17012 6664
0.170951 6188
0.171781 5712
0.172612 5236
0.173442 4760
0.182364 4284
0.183195 3808
0.184025 3332
0.184856 2856
0.185686 2380
0.186517 1904
0.188187 1428
0.188187 1904
0.189018 1428
0.189018 1904
0.189838 1428
0.189838 1904
0.189838 9284
0.473193 9520
0.473193 9044
0.474023 8568
0.474854 8092
0.475684 7616
0.486267 7140
0.487098 6664
0.487928 6188
0.488759 5712
0.489589 5236
0.490419 4760
0.49125 4284
0.49208 3808
0.492911 3332
0.493741 2856
0.494572 2380
0.495402 1904
0.496242 1428
0.496242 1904
0.497073 1428
0.497073 1904
0.497894 1428
0.497894 1904
0.497894 9520
0.581981 9044
0.581981 8568
0.582811 8092
0.583641 7616
0.584472 7140
0.585302 6664
0.586133 6188
0.586963 5712
0.596716 5236
0.597546 4760
0.598377 4284
0.599207 3808
0.600038 3332
0.600868 2856
0.601699 2380
0.602529 1904
0.6042 1428
0.6042 1904
0.60503 1428
0.60503 1904
0.605851 1428
0.605851 1904
0.605851 9520
0.705504 9044
0.706334 8568
0.707165 8092
0.707995 7616
0.708825 7140
0.709656 6664
0.710486 6188
0.711317 5712
0.712147 5236
0.712978 4760
0.713808 4284
0.714639 3808
0.715469 3332
0.7163 2856
0.71713 2380
0.7188 1904
0.719631 1428
0.719631 1904
0.720461 1428
0.720461 1904
0.729374 1428
0.729374 1904
0.729374 9520
1.01438 9996
1.01438 9520
1.01521 9044
1.01604 8568
1.01687 8092
1.0177 7616
1.01853 7140
1.01936 6664
1.02019 6188
1.02102 5712
1.02185 5236
1.02268 4760
1.02435 4284
1.02519 3808
1.0341 3332
1.03493 2856
1.03576 2380
1.03659 1904
1.03743 1428
1.03743 1904
1.03826 1428
1.03826 1904
1.03908 1428
1.03908 1904
1.03908 9996
1.11154 10472
1.11154 9996
1.11237 9520
1.1132 9044
1.11403 8568
1.11486 8092
1.11569 7616
1.11652 7140
1.11735 6664
1.11818 6188
1.11902 5712
1.11985 5236
1.12068 4760
1.12151 4284
1.12234 3808
1.12317 3332
1.124 2856
1.12483 2380
1.12566 1904
1.1265 1428
1.1265 1904
1.12733 1428
1.12733 1904
1.13624 1428
1.13624 1904
1.13624 10472
1.20309 9996
1.20309 9520
1.21118 9044
1.21201 8568
1.21285 8092
1.21368 7616
1.21451 7140
1.21534 6664
1.21617 6188
1.217 5712
1.21783 5236
1.21866 4760
1.21949 4284
1.22032 3808
1.22115 3332
1.22198 2856
1.22281 2380
1.22364 1904
1.22531 1428
1.22531 1904
1.22614 1428
1.22614 1904
1.22696 1428
1.22696 1904
1.22696 10472
1.2822 10948
1.2822 10472
1.28303 9996
1.28386 9520
1.28469 9044
1.28636 8568
1.28719 8092
1.28802 7140
1.28885 6188
1.28968 5236
1.29051 4284
1.29134 3332
1.29217 2380
1.30026 1428
1.30026 1904
1.30109 952
1.30109 1428
1.30109 1904
1.30192 952
1.30192 1428
1.30192 1904
1.30276 952
1.30276 1428
1.30276 1904
1.30359 952
1.30359 1428
1.30359 1904
1.30442 952
1.30442 1428
1.30442 1904
1.30526 952
1.30526 1428
1.30526 1904
1.30609 952
1.30609 1428
1.30609 1904
1.30691 952
1.30691 4284
1.30733 3808
1.32996 3332
1.32996 10948
1.33578 4760
1.33578 4284
1.35467 3808
1.3555 3332
1.35633 2856
1.35716 2380
1.35799 1904
1.35965 1428
1.35965 1904
1.36047 1428
1.36047 1904
1.36047 10948
1.39599 10472
1.39599 9996
1.39682 9520
1.39765 9044
1.39848 8568
1.39931 8092
1.40014 7616
1.40097 7140
1.4018 6664
1.40906 6188
1.41073 5712
1.41156 5236
1.41239 4284
1.41322 3332
1.41488 2380
1.41571 1428
1.41571 1904
1.41654 952
1.41654 1428
1.41654 1904
1.41822 952
1.41822 1428
1.41822 1904
1.41905 952
1.41905 1428
1.41905 1904
1.41987 952
1.41987 7140
1.4207 6664
1.42112 6188
1.44292 5712
1.44292 10948
1.55502 10472
1.55502 9996
1.55585 9520
1.55668 9044
1.55751 8568
1.55834 8092
1.55917 7616
1.56643 7140
1.56726 6664
1.56809 6188
1.56892 5712
1.56975 5236
1.57058 4760
1.57141 4284
1.57224 3808
1.57307 3332
1.5739 2856
1.57473 2380
1.57556 1904
1.57724 1428
1.57724 1904
1.57807 1428
1.57807 1904
1.57972 1428
1.57972 1904
1.57972 10948
1.62913 11424
1.62913 10948
1.62996 10472
1.63079 9996
1.63162 9520
1.63245 9044
1.63328 8568
1.63411 8092
1.63494 7616
1.63577 7140
1.63743 6664
1.63826 6188
1.63909 5712
1.63992 5236
1.64075 4760
1.64158 4284
1.64242 3808
1.64325 3332
1.64408 2856
1.64491 2380
1.65136 1904
1.65219 1428
1.65219 1904
1.65383 1428
1.65383 1904
1.65383 11424
1.74787 10948
1.74787 10472
1.7543 9996
1.75513 9520
1.75596 9044
1.75679 8568
1.75762 8092
1.75845 7616
1.75929 7140
1.76012 6664
1.76095 6188
1.76178 5712
1.76261 5236
1.76344 4760
1.76427 4284
1.7651 3808
1.76593 3332
1.76676 2856
1.76759 2380
1.76842 1904
1.77009 1428
1.77009 1904
1.77092 1428
1.77092 1904
1.77174 1428
1.77174 1904
1.77174 11424
2.02458 11900
2.02458 11424
2.02541 10948
2.02624 10472
2.02707 9996
2.0279 9520
2.02873 9044
2.02956 8568
2.0304 8092
2.03123 7616
2.03206 7140
2.03289 6664
2.03372 6188
2.03455 5712
2.03704 5236
2.03787 4760
2.0387 4284
2.03953 3808
2.04036 3332
2.04119 2856
2.04202 2380
2.04285 1904
2.04368 1428
2.04368 1904
2.04846 1428
2.04846 1904
2.04928 1428
2.04928 1904
2.04928 11900
2.32765 11424
2.32765 10948
2.32849 10472
2.32932 9996
2.33015 9520
2.33098 9044
2.33181 8568
2.33264 8092
2.33347 7616
2.33513 7140
2.33762 6664
2.33845 6188
2.33928 5712
2.34011 5236
2.34094 4760
2.34177 4284
2.34571 3808
2.34654 3332
2.34737 2856
2.3482 2380
2.34987 1904
2.3507 1428
2.3507 1904
2.35152 1428
2.35152 1904
2.35152 11900
2.45617 12376
2.45617 11900
2.457 11424
2.45783 10472
2.45866 9520
2.45949 8568
2.46032 7616
2.46115 6664
2.46198 5712
2.46281 4760
2.46364 3808
2.46447 2856
2.46531 1904
2.46614 952
2.46614 1428
2.46614 1904
2.46697 952
2.46697 1428
2.46697 1904
2.4678 952
2.4678 1428
2.4678 1904
