0.0341392 476
0.0349696 952
0.0358001 1428
0.0366305 1904
0.037461 2380
0.0382914 2856
0.0391219 3332
0.0399523 3808
0.0407828 4284
0.0416132 4760
0.0588508 4284
0.0588508 4760
0.0596812 5236
0.0605009 4284
0.0605117 4760
0.0613421 5236
0.0621618 4284
0.0621726 4760
0.063003 5236
0.0638227 4284
0.0638335 4760
0.0646639 5236
0.0654836 4284
0.0654944 4760
0.0663248 5236
0.0671553 5712
0.0679857 6188
0.0688162 6664
0.0696466 7140
0.0704771 7616
0.0713075 8092
0.072138 8568
0.0729684 9044
0.0835516 8092
0.0835516 8568
0.084382 9044
0.0852125 8092
0.0852125 8568
0.0860429 9044
0.0868734 8092
0.0868734 8568
0.0877038 9044
0.0885343 8092
0.0885343 8568
0.0893647 9044
0.0901952 8092
0.0901952 8568
0.0910256 9044
0.0918561 8092
0.0918561 8568
0.0926865 9044
0.093517 8092
0.093517 8568
0.0943474 9044
0.0951779 8092
0.0951779 8568
0.0960083 9044
0.0968388 8092
0.0968388 8568
0.0976692 9044
0.108252 8092
0.108252 8568
0.109083 9044
0.109913 8092
0.109913 8568
0.110744 9044
0.111574 8092
0.111574 8568
0.112405 9044
0.113235 8092
0.113235 8568
0.114066 9044
0.114896 8092
0.114896 8568
0.115726 9044
0.116557 8092
0.116557 8568
0.117387 9044
0.118218 8092
0.118218 8568
0.119048 9044
0.119879 8092
0.119879 8568
0.120709 9044
0.12154 8092
0.12154 8568
0.12237 9044
0.132953 8092
0.132953 8568
0.133784 9044
0.134614 8092
0.134614 8568
0.135445 9044
0.136275 8092
0.136275 8568
0.137105 9044
0.137936 8092
0.137936 8568
0.138766 9044
0.139597 8092
0.139597 8568
0.140427 9044
0.141258 8092
0.141258 8568
0.142088 9044
0.144579 7140
0.144579 7616
0.14541 8092
0.14624 7140
0.14624 7616
0.147071 8092
0.147901 8568
0.148732 9044
0.157654 8092
0.157654 8568
0.158484 9044
0.159315 8092
0.159315 8568
0.160145 9044
0.160976 8092
0.160976 8568
0.161806 9044
0.163477 8568
0.163477 9044
0.163477 8568
0.164307 8092
0.164307 8568
0.165138 7616
0.165138 8092
0.165968 7616
0.165968 8092
0.166799 7616
0.16929 7140
0.17012 6664
0.170951 6188
0.171781 5712
0.172612 5236
0.173442 4760
0.182364 4284
0.183195 3808
0.184025 3332
0.184856 2856
0.185686 2380
0.186517 1904
0.188187 1428
0.188187 1904
0.189018 1428
0.189018 1904
0.189838 1428
0.189848 1904
0.190678 2380
0.191509 2856
0.192339 3332
0.19317 3808
0.194 4284
0.194831 4760
0.195661 5236
0.196492 5712
0.197322 6188
0.198153 6664
0.198983 7140
0.199813 7616
0.200644 8092
0.201474 8568
0.202305 9044
0.212888 8092
0.212888 8568
0.213718 9044
0.214549 8092
0.214549 8568
0.215379 9044
0.21621 8092
0.21621 8568
0.21704 9044
0.217871 8092
0.217871 8568
0.218701 9044
0.219532 8092
0.219532 8568
0.220362 9044
0.221192 8092
0.221192 8568
0.222023 9044
0.222853 8092
0.222853 8568
0.223684 9044
0.224514 8092
0.224514 8568
0.225345 9044
0.226175 8092
0.226175 8568
0.227006 9044
0.237589 8092
0.237589 8568
0.238419 9044
0.23925 8092
0.23925 8568
0.24008 9044
0.240911 8092
0.240911 8568
0.241741 9044
0.242571 8092
0.242571 8568
0.243402 9044
0.244232 8092
0.244232 8568
0.245063 9044
0.245893 8092
0.245893 8568
0.246724 9044
0.247554 8092
0.247554 8568
0.248385 9044
0.249215 8092
0.249215 8568
0.250045 9044
0.250876 8092
0.250876 8568
0.251706 9044
0.26229 8092
0.26229 8568
0.26312 9044
0.26395 8092
0.26395 8568
0.264781 9044
0.265611 8092
0.265611 8568
0.266442 9044
0.267272 8092
0.267272 8568
0.268103 9044
0.268933 8092
0.268933 8568
0.269764 9044
0.270594 8092
0.270594 8568
0.271424 9044
0.272255 8092
0.272255 8568
0.273085 9044
0.273916 8092
0.273916 8568
0.274746 9044
0.275577 8092
0.275577 8568
0.276407 9044
0.28699 8092
0.28699 8568
0.287821 9044
0.288651 8092
0.288651 8568
0.289482 9044
0.290312 8092
0.290312 8568
0.291143 9044
0.291973 8092
0.291973 8568
0.292803 9044
0.293634 8092
0.293634 8568
0.294464 9044
0.295295 8092
0.295295 8568
0.296125 9044
0.296956 8092
0.296956 8568
0.297786 9044
0.298617 8092
0.298617 8568
0.299447 9044
0.300278 8092
0.300278 8568
0.301108 9044
