0.0 3
0.114232 0.312
0.219411 0.261125
0.226597 0.227359
0.233794 0.200377
0.240992 0.2
0.324579 0.231417
0.331776 0.208376
0.338973 0.2
1.69475 0.228861
1.70556 0.214756
1.71275 0.202194
1.71995 0.2
2.60814 0.22074
2.61534 0.208029
2.62254 0.2
5.46074 0.214033
5.6927 0.200702
5.6999 0.2
6.75087 0.212601
6.75807 0.200934
6.76526 0.2
7.7614 0.20026
7.79101 0.2
8.13175 0.247976
8.13895 0.234476
8.3601 0.296229
8.36729 0.278253
8.37449 0.261167
8.38169 0.245199
8.38889 0.231339
8.39608 0.217513
8.40328 0.20505
8.41048 0.2
8.78801 0.214316
8.79521 0.201986
8.80241 0.2
9.12154 0.220728
9.12874 0.207078
9.13594 0.2
9.49466 0.241133
9.50542 0.226661
9.51623 0.209988
9.73738 0.2
10.0197 0.234403
10.3425 0.288154
10.5484 0.26997
10.5637 0.246006
10.5708 0.234123
10.578 0.221509
10.5852 0.209715
10.5924 0.2
10.748 0.232342
10.7588 0.218635
10.8568 0.205307
10.8676 0.2
11.1795 0.25193
11.4042 0.235736
11.5022 0.221148
11.5094 0.20807
11.611 0.2
12.3687 0.231751
12.5899 0.217475
12.6915 0.203809
12.6987 0.2
13.3265 0.4
13.3405 0.2
13.5212 0.203823
13.5284 0.2
13.6264 0.211592
13.6336 0.200178
13.648 0.2
13.8763 0.23526
13.8979 0.222126
13.9051 0.209065
13.9123 0.2
14.4034 0.214086
14.4106 0.200916
14.4178 0.2
14.6417 0.25742
14.6533 0.24042
14.6605 0.225157
14.6677 0.211511
14.6749 0.200227
14.6821 0.2
16.2137 0.216156
16.2209 0.203162
16.2281 0.2
17.6601 0.216692
17.6673 0.203161
17.6745 0.2
19.429 0.4
19.4349 0.2
21.0577 0.21477
21.0649 0.201812
21.0721 0.2
21.5424 0.2142
21.5496 0.201032
21.5568 0.2
21.8535 0.224241
21.8607 0.210636
21.8679 0.2
22.7157 0.257625
22.7229 0.242098
22.7301 0.226843
22.7373 0.21315
22.7445 0.200908
22.9757 0.2
23.0701 0.259412
23.0845 0.243286
23.0953 0.225006
23.3128 0.288528
23.5403 0.271745
23.7615 0.317686
23.7687 0.300246
23.7759 0.2837
23.7831 0.266476
23.7903 0.250251
23.7975 0.23519
23.8047 0.221363
23.8119 0.209652
23.8191 0.2
24.7349 0.4
24.7453 0.2
25.0401 0.4
25.4401 0.8
26.2401 1.6
27.8401 3.2
31.0401 6.4
37.4401 12.8
50.2401 25.6
